Season,Stars,Review
7,2.5,"this season was also horrible compared to all previous ones update after 6th rewatch? : 1-6 are still masterpieces to binge everytime. Many hate season 8 only but holy fucking shit, Season7 is so fucking bad as well... Like what the actual fuck. - Couldn't watch it again"
7,5.0,"Even if u hated the ending this is by far the greatest show of all time. Each episode keeps u on the edge of your seat. Never have i ever heard as many people talk about whats gunna happen next week. There was just a lot of people upset because they didn't get what they want but that is what the whole show was, you never got what u want.."
7,4.0,"Winter is Here in Game of Thrones Season 7, the season did a very good job at having a main focus due to the non-use of the novels. The season was quite rushed but it did a great job telling us the story. It does mess with some character arcs but that is only a minor nit-pick. The season sets up perfectly for the war against the White Walkers."
7,3.0,Ya muestra algunos problemas que iban a agudizarse en la última temporada pero todavía fue disfrutable.
7,5.0,Craziest season yet not the greatest like season 4 & 6!4th episode was awesome spectical to watch then came craziest thing ever episode 6 were dragon was killed i was literally blown and at the end u know what happenend wuth wall!wow
7,5.0,Unparalleled in its awe-inspiring visual beauty and in its unprecedented grand storytelling. 9.9/10
7,2.0,"The worthless build up and the stalling of character arcs in the 6th and 7th season ruined the show and people overreacted only in the 8th season. This season didn't plan the long game but only gave temporary thrills, which was lazy writing by the creators, who no longer had the support of the books."
7,4.5,You can tell they weren't going off of the book since this season was more focused on action rather than dialogue. It seemed a bit slow but it was still very interesting but I feel like it was jumping to conclusions way too fast. Also Littlefinger's death didn't seem necessary in this season.
7,2.5,It was visually stunning but way too many plot holes for me to really enjoy.
7,2.0,"Well, even after having watched Season 8 - I still believe ""Beyond the Wall"" is the stupidest Episode of anything I`ve ever witnessed. The hole storyline leading to that painful climax still makes me cringe in disbelieve. Although all in all S7 is not as messed up as it`s successor, it is a sign what was about to follow as big as a brick - that is attempting to knock your intelligence out of your brain."
7,3.5,"Similar to the previous season, it looked great, the actors did amazing, but the story took a back seat to the action. The political intrigue pretty much disappeared, replaced by ""teleporting"" characters to be where the plot needs them to be, ignoring travel distances, and for the first time in the show existence, we start seeing ""plot armor"". People survive stuff just because they are developed characters, and from time to time we get served a ""sacrificial offering"", without it really being all about people's chances to survive an encounter but more like ""ok we haven't killed any character in quite a few episode, let's see who goes""."
7,2.5,"A bad GOT season, filled with embarassing and bombastic moments. But the next will be even worse."
7,4.0,"It honestly didn't feel like Game of Thrones in the sense of characters beginning to make decisions based on hitting plot points rather than what feels natural according to their past history. Some characters also have been dumbed down and given the teleportation ability to continuously progress the story. Those critiques aside, I still thoroughly enjoyed this season featuring some great reunions, acting, visuals, score, and also my second favorite battle sequence of the series. It may not be Game of Thrones, but it's still great tv!"
7,3.0,"The beginning of the end. Great writing and pacing thrown to the sidelines for cheap thrills and ""wow"" moments."
7,0.5,"Oh boy, what happened? This was the best show going for 7 seasons but the ending to this series was brutal. I don't know what the writers were thinking.... I bet Harington wasn't too happy either haha... Honestly I would like to see this last season scrubbed and redone properly with new writers if possible"
7,3.5,"This season started showing major cracks in the show. Storytelling, pacing, tension, stress, and even the focus of the show began to drift further and further from what was the original tone of the show. Good visuals and an exciting watch, just not as engrossing as what the show once was."
7,3.5,"By the end of this season, I was only hanging on for absolutely everything besides the writing. The direction, cinematography, costumes, acting, set design, special effects... it's all glorious. It's worth watching in spite of how poor decisions are starting to snowball. Characters are becoming inconsistent and illogically written, the story is starting to feel very rushed."
7,2.0,The Game of Thrones finally drowned in itself any signs of common sense that could still be found last season. Only negative feelings are born in me when I see how the series breaks up with itself.
7,4.5,"It's mostly setup for the final showdown, sure, but it still does a lot of things that fans have been waiting for since the beginning. It also still has plenty of blood, action, and betrayal. (A-)"
7,0.5,"The story of the game of thrones is fake, wrong and family destroying. full of sad scenes like rape, killing innocent people, adult parts. all the people slept together.!!! Too bad"
7,2.5,"Not as bad as the final season, but not good."
7,1.5,"A WEAK ENDING - Didn't do justice to the cast, felt rushed."
7,5.0,"the series is the best, but the end is good"
7,3.0,"Season 7 is truncated, and this is where the show particularly begins to feel rushed. There are spectacular scenes and the soundtrack is brilliant as always, but the show is a far cry from what it was during seasons 1-4."
7,4.0,Everyone's opinions get into my head so I don't know what I think Actually I do but TOO MANY PEOPLE HAVE OPINIONS SO NO ONE CARES sigh Anyways If I were to rate this season as part of the fine show it is Then like It trash But like At some point my expectations (due to criticism) adjust So I watched this like it was just a Marvel movie or something So on that level I quite enjoyed this (Do i day I don't care anymore? Yea at this point I didn't care) MAY I JUST SAY DAENERYS'S COSTUMES ARE THE GREATEST THING TO EVER GRACE MY WORLD speaking of costumes why did Jon just like wear his cloak in the south- *inhale* oh its rant time *i will not rant* dudefellintoicewaterandwascarriedunconsciousonhorsebackthroughmilesofsnowandliketheydrapedafuroverhislegsandnowhesfinelikeicallbullshit Right whatever Daenerys looked cool
7,2.0,Season 7 was the beginning of the end. It was just the lead up to the disaster that was season 8.
7,3.5,"Not as good as previous seasons, but not as bad as what's to come next"
7,4.0,Not as good as the previous season but still a great show and worth watching. Amazing action and characters. Focuses mainly on Daenerys.
7,4.0,"As we approach the end, Game of Thrones delivers everything the fans want. The continue to deliver strong storytelling, amazing character arcs, beautiful sets and environment, and one major baddie. Westeros has one hell of a war ahead of them, the dead march, the living fall, the long night is coming."
7,4.0,muy buena esta temporada jon nieve y madre de dragones no me lo esperaba sorpresa a fina de esta temporada
7,5.0,Exiting! I love this show.
7,1.5,"This is objectively the second worst season of GOT (season 8 being objectively the worst). If you disagree you are wrong as this is not an opinion it is a fact. There are so many flaws with the last few seasons it is tragic when they had such a solid TV show seasons 1-4. GOT has deviated from the book since the beginning but with no book to steal a plot outline from the writers screw the plot even more than they did in seasons 5 & 6. I would highly recommend watching only seasons 1-4 because everything after that is a massive downgrade, especially seasons 7 & 8. Character arcs are ruined in this season (such as Tyrion becoming a moron when he was originally an intelligent character), the whole season is rushed (because there are fewer episodes than previous seasons and characters literally teleport in the world), nothing like what the book plot will be once it's released (the book will be better), and there were lots of stupid unrealistic storylines (such as the Sansa, Arya, and Bran against Little Finger and the trip to catch a wight). The writers butchered the TV show"
7,4.0,"Season 7, while still really great and enjoyable television, had a lot of things that took viewers out of the escapism. It had things that made no sense with the logistics that they has already set up in the world. This season is still pretty solid in terms of quality, and definitely a pretty good fantasy adaptation, but a lot of the major problems from season 8 were foreshadowed here."
7,3.5,"It was good, but too short and was definitely lacking something all the previous seasons had."
7,3.5,"Overall this was a good season, although it was easily the weakest Thrones had to offer at the time."
7,1.0,"I'm just shocked at how people brought the crap that Season 7 put out. Perhaps it wasn't noticeable enough because Season 6 didn't go as badly as Season 5 did, but holy sh** was Season 7 a mess."
7,4.5,"It is clear that the writing has suffered from not being adapted from the books and certain characters seem to be losing certain logic. But, it does feel like everything is coming together and the final two episodes, albeit rushed, were immensely enjoyable."
7,3.5,"Logic has left the building in game of thrones, characters ""teleport"" and the season feels rushed, there are episodes like 1,2,3 and 4 that are very well done and then there's episode 6 that has absolutely no logic, the final episode is ok with a promising ending and characters are back to normal-ish with vile villains and heroic heroes and the normal twists and turns you should expect from game of thrones."
7,5.0,"The story's Third Act begins here (and the pace is accordingly accelerated) with its many story lines and characters converging towards a climax. Every episode was wonderful, especially 4 (one of the best of the show) and 7, with 5 being the only one that jarred a little as the story moves noticeably swifter (still a great episode). I loved it."
7,4.0,"Season 7 did not live up to the expected standard. It was clear the writing was struggling to maintain it's previous levels of pace, logic and character development. I thought I'd give the falling standard of the writing the benefit of the doubt, that there were a lot of characters to get into position for the end game so maybe everything had to be rushed in Season 7 to bring the show to a satisfying conclusion in Season 8. Instead it was just another Lost."
7,3.5,"Still good, but you really start to see the writing deteriorate in a few of the episodes near the end of this season when they had completely exhausted the exiting source material (the book series is unfinished). The Wight Hunt episode is a particularly great example of how D.B. Weiss and David Benioff can't write for shit."
7,3.0,"The series was rushed in my opinion. Overall, satisfactory rating"
7,3.5,what made GOT of thrones so good is that anyone can be offed at any time. We now some that the best defense is Plot Armor.
7,3.0,"As with Season 6, the show continues to disappoint me compared to the earlier seasons. A couple of the characters' storylines seem practically pointless, and the show seems a little confused about the direction it's going."
7,3.0,it really went bad the logic just was not their the plot armour was 2 thick
7,5.0,"Even though this season wasn't as good as previous seasons it was still another A+ to me. Lead acting this season was outstanding especially from Emilia Clarke, Maisie Williams, Peter Dinklage, Lena Headey, Sophie Turner, Kit Harington, Nikolaj Coster-Waldau, Pilou Asbæk, Gwendoline Christie, Jerome Flynn, John Bradley, and Kristofer Hivju. Supporting acting the season was excellent especially from Diana Rigg, Rory McCann, Iain Glen, Isaac Hempstead Wright, Aidan Gillen, Liam Cunningham, Alfie Allen, and Bella Ramsey. This season the battles and fights were phenomenal especially the battle between the Lannister army against Daenerys, Drogon, and the Dothraki, the battle between Jon Snow, Tormund Giantsbane, The Hound, The Brotherhood, Daenerys, Drogon, Rhaegal, and Viserion against the undead wights, and the fight training between Brienne and Arya. This season the visual effects were remarkable especially undead Viserion wight, undead Snow Bear, Drogon, and Daenerys riding on Drogon. The costumes this season were terrific especially Lena Headey's costumes, Emilia Clarke's costumes, and Kit Harington's costumes. The storytelling and writing were wonderful this season. The makeup effects were great this season especially on the undead Giant wight and Jorah's Greyscales. The music was great in this season. Also the last scene was really cool. Game of Thrones is still my 2nd favorite tv show of all time."
7,0.5,Quality goes downhill fast story/plot/writing wise.
7,0.5,Ending ruins everything funny waste your time
7,0.5,"The story is spaghetti now, but the effects are glorious."
7,1.0,No chemistry between Dany and Jon. This is the season the writing goes off the rails. sad.
7,5.0,"Brilliant until szn 8 throws out the characters, the plot, the whole theme of the show, along with logic, humor, and everything else good."
7,3.5,"7/10 GOT started to have issues with story time, distances and logic"
7,3.0,"Nice, they are gonne need to explain a lot in season 8 tho."
7,3.5,"Still one of the best shows on TV. Things seemed to move super fast but all in all I was satisfied with this season. Great acting, set pieces, and special effects"
7,0.5,here it starts all that went wrong and we find in the end of 8th seasons.
7,1.0,This is when the show started to pass it's use by date.
7,5.0,"Rapid pace, but still an amazing show."
7,0.5,Weak season with characters getting dumber each episode
7,5.0,In my opinion this is a very good season which opens a lot of possibilites and episodes to see in the next one.
7,1.5,"There was no gripping factors this season; only frustration by D+D depending too much on viewers catching the subtext of actions and conversations to understand what was going on. They destroyed a once sly and cunning character by making him an idiot. Nice going, Dumb and Dumber. The logistics exercised in the previous seasons went completely out the window with characters teleporting from one location to the next; Varys was a major example."
7,3.0,"This is the point where the show really starts to go down hill. The characters appear to make decisions that just seem off? Like the villans start to peak around corners with an evil smile ( think of pink panther). But in season 1-5, it was hard to determine who the villans were and if you knew, it was hard to figure out exactly what they were up to."
7,3.5,"Action packed and some of the best action in the series so far. The short season hurts the overall storytelling arc and plot are accelerated, not for the better though."
7,3.0,this is the season where it started getting visibly weird for me but it was still a good season cause they had a lot of things built up till this point that would payoff in the next season... or so I thought.
7,1.5,Ð¡Ðµï¿½Â?Ð¸Ð°Ð» ï¿½Â?ï¿½Â?ï¿½Â?ÐµÐ¼Ð¸ï¿½Â?ÐµÐ»ï¿½Â?Ð½Ð¾ ï¿½Â?ÐºÐ°ï¿½Â?ï¿½Â?Ð²Ð°Ðµï¿½Â?ï¿½Â?ï¿½Â? Ð² Ð¿Ð¾ï¿½Â?ï¿½Â?ÐµÐ´ï¿½Â?ï¿½Â?Ð²ÐµÐ½Ð½ï¿½Â?Ð¹ ï¿½Â?Ðºï¿½Â?Ð½-Ð±Ð¾ÐµÐ²Ð¸Ðº. Ð­ï¿½Â?Ð¾ ï¿½Â?Ð»Ð¸Ð² ï¿½Â?Ð¾Ð²Ð°ï¿½Â?Ð¸ï¿½Â?Ð¸
7,2.0,thought season 5-6 is bad this is worse.
7,1.5,"Did just rewatch the first 7 seasons. the 6 before this are bulletproof and i able to watch them again and again. its not the same case for this season however, it do not live up to the GOT standards and it have to many holes in it. The showrunners decided not to wait on the book to be finish and its clearly this season does not have book to relie on. This season have more holes than the six before it combined and it leaves to many questions unanaswered. Examples on this: Jon knows Arya and Bran 2 episodes before he got the letter. dothraki rides through fire Lannisters loses and forces to retreat but managed to get the slowly goldwagon with them. Tormund knows Cersei fucks her brother. the dead suddenly have 100 meter long chains they can use to get the dragon up from the water. Unlike the 6 seasons before it, this season also contain one big plothole, about the white walkers. In the ending scene of episode 6, the white walkers goes down in the water to pick up a Rhadgar the dragons dead body, but if the white walkers can go in the water, why do they not just go in the sea, around the wall and attack the living? In this season does the characters starts flying around westeros in no time. In episode 5 does Davos start in Dragonstone, goes to Kings Landing, back to Dragonstone and ends in Eastwatch all in a half episodes time."
7,3.0,"The season has the feel of an outline linking moments and plot devices so that we can get to the end point as quickly as possible with minimal exposition, character development, or insight into this rich story world (or the characters' internal worlds). What the show does well maintains â?? production design, acting from many quarters, and an absolutely divine score. But issues that plagued the writing in previous seasons only become more glaring in this one. It's a strange kind of hubris, given the resources made available to the production."
7,1.0,A Lot of fan service and ilogical scenes. What happenned to this serie?
7,1.0,Rushed and idiotic. Great shame.
7,1.5,This season was weird.... WTF?
7,0.5,"rushed version of game of thrones, not the same as before"
7,1.5,It goes through the story beats necessary to setup the final season with a weak plot. The characters service the plot and make decisions which setup future storylines but don't make sense for the character.
7,3.5,A far too rushed season.
7,2.0,"This where the problems began for the show. Everything is rushed, wooden dialogue and nonsensical plots. Tyrion and Varys have been lobotomized and the Winterfell plot was outright unwatchable. The battles were good (Except the one in episode 6) and were one of the few saving graces of the season. The weakest season up to that point, by far."
7,0.5,"What do these guys have against Jon Snow??? I mean they did him wrong in season 6 but damn, season 7 is even worse."
7,2.0,Season 7 is ultimately the most boring and pointless season of Game Of Thrones so far. Huge amounts of time is wasted on pointless story threads. Characters suddenly change personality. The action set pease of the season makes no sense when thought about logically. It really shows that the writers no longer have the books to pull from and have to use their own ideas.
7,2.0,time is just a strange illusion
7,2.0,"en esta temporada comienza el declive de la serie, it is incomprehensible that there are good reviews about it and the worst was only to come"
7,2.5,"The writing just gets worse and worse. Lazy, logic-defying, inconsistent. It's such a shame to see these characters we love devolve into simplistic low-grade fan fiction."
7,5.0,Loved it - strong storytelling!
7,2.5,"Average season, not what we are use to see if espected from this serie"
7,3.0,A weak but still mostly enjoyable season.
7,4.0,I wish the story had been given way more time and action hadn't been so rushed.
7,2.5,"Lost all sense of scale and slowly continues the gradual decline that began in season 4. Some great moments, but the focus on battles and other spectacles is worth little when everything feels rushed, characters behave unnaturally, and the plot is contriced and predictable. This isn't the Game of Thrones I loved, it's big budget fan fiction"
7,5.0,"Beautiful, interesting and full of twists."
7,1.5,why would you do a 7 episode season 10 is allready too short a saw all season in 1week the series is not bad but just too short
7,3.0,"Somewhat disappointing. Starting off, I get that the show wanted the mimic conditions of fighting a battle in a the cold storm and darkness ""winter is comming""Or that can be an ad gif excuse for poor execution in production. There have been many battles and I got the feel for them without actually having to make black shadows out on my screen. We've waited 6 years for this and we get dark fuzzy and shaky. I'm wondering if the Blair witch cinematographers were resurrected along with the dead. I think they just messed up. So Melisandrea soul purpose was to light the swords just so we can see them go out as cinematic tension. Then to light the trench and then to die as penance for killing a child. Kinda nifty and tidy. A couple of completely ridiculous tactics. Send all your Calvary out at once ok. Get them killed ok. No pincer move got it. These are the best military commanders. The dragon sequence still was shaky dark and blurry. Kinda a waste. Drop the night king good he has one lance ok he threw it good missed great. So you fly away. He had no more lances. You fight the undead and wait for them to overtake your dragon. Bad. You stand in front of the zombie dragon and yell as your last stand dumb. Jon snow isn't really a great leader had to be saved for stupidity several times now. The big moment in the battle was to light the trench so that the dragons could see where the stronghold was but at that moment there is a clearing of the clouds kinda made that part mute. Just so happens all of the main characters are fighting in pockets alive at the end and everyone else dies. Lazy writing. The talking bad guy approach. Even though the night king didn't talk still hesitated as if to explain his dr evil mega death machine which gives aura a chance to somehow sneak past all the dead and kill the night king lazy cliche. Then my biggest gripe the hive control end game. Just kill the head baddie and all the rest will go. Getting tired of this used plot device to convienently did all bad guys in one felled swoop. Getting old. All the characters that had to be redeemed were? All of them. Theon we expected joran not so much. Overall this was a lazy rush job it got strung together cliches from other movies. It's like the movie night king raised his arms and resurrected other plot points from other movies as the last battle call got 8.3."
7,3.0,"When you have no creativity you go back to the old good vs evil with loads of CGI. The show has lost its depth all that remains is gratuitous sex, cgi, and tropes."
7,4.0,This season had quite a few weak spots but besides that it's a great season!
7,5.0,We do deserve a 2 hours episodes
7,5.0,"Finally a show without those stupid Hollywoodish, PG-13 happy endings. Something serious."
7,5.0,"This season was insane, the last and final season might just give me a heart attack!"
7,3.5,"""Death is the enemy. The first enemy, and the last."" Game of Thrones season 7 is enthralling and sweeping with excitement that every episode leaves you anticipating the next. Everything on a technical and acting standpoint is incredible, but everything else in terms of writing and story narrative feels rushed, unfortunately. With the show going off from George R. R. Martin books, it becomes more transparent that the details in characters and pacing is lacking. It's not a bad season, just messy compared to previous seasons. This review will contain spoilers for season 7. Let's start with the positives: The biggest praise I can give for a show like this is making TV cinematic, especially with episodes like ""The Spoils of War"" that is a treat for the eyes. This is the first time we've seen these dragons attack on this grand of a scale. There's only small incidents where I can recall feeling tense while watching something, but episodes like this proves the excellence of TV - same thing applies with ""Beyond the Wall"", in spite of the flaws. The first interaction between Jon and Daenerys is great. I liked how they couldn't stand each other at first with Jon refusing to knee before her and bursting Daenerys ego. I mean, we got two powerful leaders with legendary status clashing with each other. It's until later when they relationship becomes more tender and open, which would be rush in any other show, but it takes good actors to make it believable in a small amount of time. Lena Headey, Peter Dinklage, Emilia Clarke and everyone else is fantastic as usual. Nikolaj Coster-Waldau, on the other hand, I thought is really excellent this season, and in previous seasons as well. Beautifully portraying a conflicted Jaime who will make the toughest decisions in the upcoming season finale, as I'm predicting. His facial expressions says it all and I'm glad the actor is finally getting credit - long overdue. Viserion death (Daenerys dragon) was heartbreaking and made The Night King a threatening presence. You soon realize that Jon's bravery is sometimes his flaw, and the whole mission to capture a white walker to show the Lannister's who's the real enemy wasn't anything heroic, just suicide. Even when the characters reflect on their foolish decisions, it's almost similar to when Gandalf from â??Lord of the Rings' questions if the whole eagle plan was even a good strategy. The visual effects are nearly photo realistic at times, sometimes better than most blockbusters we're getting recently. The score is breathtaking and Ramin Djawadi doesn't disappoint. The cinematography with the mixture of cold blues and striking landscapes is impeccable. As I said before, everything on a technical standpoint is flawless, but what about the rest? Now for my issues: I honestly think cutting the episodes down to 7 probably wasn't the best idea, because with characters zigzagging to different locations with a certain urgency, but not once did I feel there was a pasting of time, as the whole thing felt like it took place in one day. I'm guessing characters can teleport now (not literally), but in the world of â??Game of Thrones' it doesn't sound too far fetched. Also, the whole Sansa and Arya subplot is one of the most pointless things ever. It's only purpose is tricking the audiences into thinking Arya is going to kill her own sister for some sort of revenge, which by the way, her reasoning makes no sense whatsoever. At the end it's just a trap for Littlefinger, even though there are plenty of scenes when he wasn't in the room or nearby to eavesdrop - so again, WHO ARE YOU TRYING TO TRICK BESIDES LITTLEFINGER? I didn't like how Lord Baelish 'Littlefinger' existed the show as I don't believe the sneaky and collective slimeball would've at least went out with a fight. Trial by combat wasn't an option? I'm starting to think the show itself is embracing the fandom a little, because while winter is closing in and tension is rising, the danger for the main characters feels safe with the endless amount of fake outs and convenient rescues. The bamboozle starts whenever a beloved character is facing danger up close and you think the worst will happen, but at the last minute is saved and you sigh with relief. The entire season feels like that and takes away any sort of danger in these type of situations. It's becoming fan fiction at this point. Overall rating: Despite my mixed feelings - I'm still excited for season 8. I mean, I've been watching this show from the very beginning so it wouldn't make sense for me not to be. Again, this is nowhere near a bad season, just wasn't as strong as the previous ones, mainly on re-watch."
7,5.0,Best show in the world!
7,3.0,"Oh how the mighty fall. I love Game of Thrones, but this season was an absolute mess and it shows. There is a clear lack of direction, while also rushing to get everything tied up. They've lost Georges vision and are now going down their own path with his characters, completely trampling over all the previous world building, story structure and character complexity for the sake of set piece action. Mind you, the set piece action is comparable to none and a guilty joy of mine, it's the only reason this gets rated so highly by me - a shambles of a season."
7,5.0,"Best show on tv. The writing, directing, acting is head and shoulders above everything else."
7,5.0,dragon against dragon is about to come. ice and fire. the wall isnt as strong against a dragon
7,4.0,one of the best seasons ever
7,5.0,"Great series, not as good as the earlier series as far as plot twists, but still an excellent season."
7,5.0,Captivating...... Unpredictable..... Everything you would want from an epic fantasy TV show
7,4.5,Very exciting and fun.
7,5.0,Getting close to the end! Winter is coming! As awesome as this show has been and as cool as it is to see things coming together finally its very sad to know its almost over! Greatest TV show of all times! #TheGOAT #StraightCrack
7,5.0,Best show on TV. top 3 best show of all time
7,4.0,"Game of Thrones is shorter, brisker and maybe a little more logically flawed than usual in a penultimate season that sees unlikely twists come to fruition and a tantalizing tease at the long war ahead, presented in the show's signature set piece-driven style."
7,4.0,Game of thrones is amazing. A good story and until recently up to season 5 a solis story but since season 5 its suffered and lacked. And following on from that in season 7 theres some really amazing scenes but yet at times clearly lack George rr martains brilliance in them. Examples would be little fingers story bringing ed sheeren in etc!
7,5.0,i really liked it and the very last scene with the dead dragon was phenomenal.
7,5.0,The best tv show of all time! I cant get enough of it.
7,5.0,Game of Thrones is one of the best fantasy epics brought to the screen. I would even go as far as to say it might be the first book series I have ever read that is outdone by its cinematic counterpart.
7,5.0,The books where amazing and the show is extremely engaging!
7,4.0,Season 7 delivers some of the payoff fans have been waiting for and puts the pieces in place for a spectacular final season.
7,2.5,"Disappointing season, timing and speed of characters was stupid Gendry, Daenerys, The Lannisters etc are good examples, plot armor is ridiculous Jon should be dead its outrageous how he still lives, fan service the mention of rowing, the cameos etc, the awful forced cringy Jon and Dany relationship just not convincing at all the moment when Jon bent the knee especially made me have shivers of embarrassment it was just awful, 3rd wave feminism there's no need to bash men all the time, Aryas storyline normalising her as a good person when she's clearly a psychopath that annoyed me, unnecessary dramas in winterfell they may aswell have cut Arya, Bran and Sansa from season 7 if they weren't needed their storyline was just crap, making certain characters really stupid like Littlefinger and Tyrion two of the best players aswell such a betrayal of their characters or having characters not been themselves Jon and Arya were personal highlights just so they could advance the plot aswell it's shameful, the special effects are the only amazing thing everything else was dog shi#& this season and that's why i give this a 2 and a half because for game of thrones standards this season was terrible"
7,4.5,"The most awaited and hyped season in television history doesn't disappoint and resembles more a Star Wars movie-like-event than conventional shows due to its sheer magnitude. The slow build-up in previous seasons enhances the stakes of this one and, even though its far from its peak in terms of unpredictability and plot originality, its still an amazing action movie-show."
7,5.0,This show is fucking legendary. It just is. Season 7 acted and paced beautifully keeps us waiting in agony for the final season to arrive.
7,1.5,This is what happens when you don't have book material to fall back on. Its just another drama show now just tying up loose ends.
7,5.0,Best thing on TV ever.
7,5.0,The best series in the world !
7,5.0,It had some pacing issues but its definitely worthwhile
7,3.5,With a shorter season Game of Thrones feels like its rushing to its finish line too quickly and many of its storylines are drawing to a close prematurely. While it is still entertaining this show runners have done a great disservice to the fans with season 7.
7,5.0,"Story, Cast, Acting, VFX etc every is Tremendous also Most Realistically Written Series, Realism means nothing blurred or muted or cut e.g. Sex Scenes & violence Scenes which makes it different from other TV series & Amazing & Realistic... Also High Fantasy, Kings, Queen, Wars, White Walker (Snow Monsters) & Dragons Makes it Great High fantasy TV Series... To the point & Close to the Book, This TV series is Magnificent & Excellent, I Really Liked it Rated 10/10 Regards"
7,4.5,"GOT as a whole is simply put one of the best series on this planet. Unfortunately season 7 wasn't that exciting anymore. The good is good and the evil is evil. Besides john snow has gained main character abilities, he can't die anymore... Still a good season"
